ppid,clamp_magnitude,group,value
283817955758,8,1,-0.12342109680175781
299489942844,8,1,0.2195110321044922
326018211431,8,1,0.027946472167968705
353267429629,8,1,0.24513092041015624
368230630876,8,1,-16.871717834472655
376660312758,8,1,0.6614349365234402
385475812479,8,1,1.3446016311645508
441084582125,8,1,0.0446868896484375
475080016767,8,1,2.1029815673828125
478867326164,8,1,0.8266365051269531
479103788267,8,1,0.379852294921875
537187849171,8,1,1.6856994628906221
542684882646,8,1,18.191657638549806
557130941888,8,1,-0.5801555633544923
595595653867,8,1,1.4535629272460908
608781518181,8,1,1.0237274169921877
628253346774,8,1,-0.3350402832031284
641972036799,8,1,-1.558465576171875
645686800824,8,1,2.7180580139160155
666880505392,8,1,-0.4220565795898441
666909089777,8,1,0.3590496063232422
668861049227,8,1,0.9737316131591797
671348925214,8,1,0.754107666015625
701099609956,8,1,-3.9204349517822266
712406286736,8,1,0.33750152587890636
737828750163,8,1,-0.4033615112304686
750626990804,8,1,-1.0562484741210938
754786406643,8,1,0.82093505859375
756482156459,8,1,3.021493530273435
760820905212,8,1,1.88363037109375
761518668150,8,1,-0.49656677246093767
785879140021,8,1,2.1787155151367164
803522135131,8,1,1.6848419189453068
822205019881,8,1,2.6579917907714843
865611255867,8,1,1.146315002441409
945346587337,8,1,-0.0176513671875
968425765400,8,1,0.789996337890625
996553590521,8,1,-0.14226379394531233
18545178463,3,2,-0.17113037109374432
42404767125,3,2,0.2205169677734375
47219052677,3,2,0.1857238769531251
75254959287,3,2,-0.26966400146483804
141579159069,3,2,-1.3563232421875
157286867732,3,2,0.5643157958984375
244346351129,3,2,-3.926880645751953
281449537957,3,2,0.7024627685546877
286533593898,3,2,0.5822242736816406
307390059111,3,2,0.9198440551757813
314751828555,3,2,0.34718322753905967
340447094989,3,2,1.0393463134765626
363396258093,3,2,-0.5446847915649415
372881010640,3,2,-1.1734436035156193
413611575961,3,2,-1.7322006225585924
424813729943,3,2,1.141009521484374
450325436890,3,2,3.7777778625488283
453578034881,3,2,0.9926284790039063
455088283633,3,2,-0.6631317138671875
485655207419,3,2,0.9240310668945282
490372725762,3,2,1.7554470062255867
497830706648,3,2,1.7022369384765625
499781516147,3,2,0.4060897827148436
514699809951,3,2,0.7817516326904297
524084624601,3,2,3.57464599609375
526591815054,3,2,-0.8402160644531307
560719192726,3,2,0.3970840454101561
568911038571,3,2,-1.4948280334472657
571510386420,3,2,0.7905643463134773
607190310023,3,2,-0.4121368408203125
610091723036,3,2,2.5638458251953127
616859448142,3,2,3.5244781494140627
662896639900,3,2,-0.5743713378906221
665972822112,3,2,-0.8173736572265625
706570674898,3,2,0.587405776977539
711049351608,3,2,-0.20821990966796874
747682140674,3,2,4.24417724609375
758610083023,3,2,0.6061111450195285
